Iteracion	Nombre	Promedio	Desviacion	Error(2sigma/raiz(n)*promedio)
Test 0
Occupation In
1	ABB_OccOut(2^13)	524304,0	0,0	0,0
1	AVL_OccOut(2^13)	2370256,0	610,9402589451771	3,6451758797361974E-4
1	SPL_OccOut(2^13)	1048552,0	22,627416997969522	3,051827663291854E-5
1	VEB_OccOut(2^13)	16,0	0,0	0,0
1	ABB_OccOut(2^12)	262160,0	11,313708498984761	7,629947544110634E-6
1	AVL_OccOut(2^12)	2370256,0	610,9402589451771	3,6451758797361974E-4
1	SPL_OccOut(2^12)	1048520,0	22,627416997969522	3,051920802655171E-5
1	VEB_OccOut(2^12)	16,0	0,0	0,0
1	ABB_OccOut(2^11)	131088,0	22,627416997969522	1,526030261180079E-5
1	AVL_OccOut(2^11)	2370256,0	610,9402589451771	3,6451758797361974E-4
1	SPL_OccOut(2^11)	1048488,0	22,627416997969522	3,052013947703741E-5
1	VEB_OccOut(2^11)	16,0	0,0	0,0
1	ABB_OccOut(2^10)	65552,0	22,627416997969522	1,5260651935050665E-5
1	AVL_OccOut(2^10)	2370256,0	610,9402589451771	3,6451758797361974E-4
1	SPL_OccOut(2^10)	1048456,0	22,627416997969522	3,0521070984380843E-5
1	VEB_OccOut(2^10)	16,0	0,0	0,0
TIME in
1	ABB_Time_insert(2^10)	1732716,5	2193168,7564892266	1,790026816273753
1	AVL_Time_insert(2^10)	1,38619235E7	8479790,690082656	0,8651205584852636
1	SPL_Time_insert(2^10)	3010955,0	3269562,76125723	1,5356788792924503
1	VEB_Time_insert(2^10)	256512,0	220975,11176148322	1,21828998253493
1	ABB_Time_insert(2^11)	281953,5	51427,16908891642	0,25794678909820234
1	AVL_Time_insert(2^11)	4,8896951E7	3115256,505253139	0,09010046454634768
1	SPL_Time_insert(2^11)	1104504,0	220409,42633653397	0,2822135546815584
1	VEB_Time_insert(2^11)	134262,0	14652,666719747638	0,15434002174852154
1	ABB_Time_insert(2^12)	745997,5	100713,92595118115	0,19092691329394534
1	AVL_Time_insert(2^12)	2,123946935E8	5920044,343197482	0,039418155237480074
1	SPL_Time_insert(2^12)	1939431,5	61236,1543575362	0,04465277582631817
1	VEB_Time_insert(2^12)	256264,5	39890,01484707671	0,22013583621609703
1	ABB_Time_insert(2^13)	1316176,0	296291,8834527871	0,3183616780734491
1	AVL_Time_insert(2^13)	7,546437415E8	3,047019180589057E8	0,5710159129438694
1	SPL_Time_insert(2^13)	2354779,0	2318338,6775745256	1,392328536987972
1	VEB_Time_insert(2^13)	274201,5	379961,7075502477	1,959679286947737
1	ABB_Time_insert(2^14)	3141963,0	1513232,5533697722	0,6811136859345575
1	AVL_Time_insert(2^14)	4,2698779265E9	6,427835548929495E8	0,21289442851710058
1	SPL_Time_insert(2^14)	1848746,5	149334,58822556815	0,11423469902444709
1	VEB_Time_insert(2^14)	15054,5	2310,1178541364507	0,21701152479325114
1	ABB_Time_insert(2^15)	5123081,5	549340,651702111	0,15164408374139665
1	AVL_Time_insert(2^15)	2,0071031854E10	6,980505018941127E9	0,4918493947799999
1	SPL_Time_insert(2^15)	5257087,5	712716,2592817004	0,19172840474882716
1	VEB_Time_insert(2^15)	32957,5	4038,286827356373	0,17328377455814306
TIME out
1	ABB_Time_deleting(2^14)	2970810,5	1105143,5522774858	0,5260884193051021
1	AVL_Time_deleting(2^14)	238,0	271,5290039756342	1,61344537815126
1	SPL_Time_deleting(2^14)	2081650,0	1003640,4951585005	0,681844690509932
1	VEB_Time_deleting(2^14)	849425,0	1184918,632224171	1,972779233010566
1	ABB_Time_deleting(2^13)	458882,0	25987,588422167995	0,08009030644043566
1	AVL_Time_deleting(2^13)	41,0	1,4142135623730951	0,048780487804878044
1	SPL_Time_deleting(2^13)	248761,5	230231,84663399632	1,3088721526441993
1	VEB_Time_deleting(2^13)	145084,0	197371,88740547627	1,92389236580188
1	ABB_Time_deleting(2^12)	832737,5	664276,6163432972	1,128121406805866
1	AVL_Time_deleting(2^12)	180,5	210,0107140124046	1,6454293628808863
1	SPL_Time_deleting(2^12)	73688,0	44800,87144241728	0,8598143524047335
1	VEB_Time_deleting(2^12)	1506,5	1941,008114357073	1,8221042150680387
1	ABB_Time_deleting(2^11)	164501,5	12256,281838306428	0,10536682036334014
1	AVL_Time_deleting(2^11)	84,5	64,34671708797582	1,0769230769230766
1	SPL_Time_deleting(2^11)	21508,0	292,74220741123065	0,01924865166449693
1	VEB_Time_deleting(2^11)	1005,0	1288,3485553218895	1,8129353233830843
1	ABB_Time_deleting(2^10)	95321,0	13635,847168401382	0,20230589272038688
1	AVL_Time_deleting(2^10)	65,0	49,49747468305833	1,0769230769230769
1	SPL_Time_deleting(2^10)	12488,5	263,75082938258225	0,02986747807983345
1	VEB_Time_deleting(2^10)	519,5	630,0321420372138	1,7151106833493743
1	ABB_Time_erased	1151122,0	699284,7659730619	0,8591078964697051
1	AVL_Time_erased	128,0	104,65180361560904	1,15625
1	SPL_Time_erased	582260,5	262999,1748741809	0,6387810954031743
1	VEB_Time_erased	21603,5	28467,411903789216	1,8635406299905106
TIME successful search
1	ABB_Time_successfulSearch(2^10)	7511991,0	8460280,906882938	1,592739394922065
1	AVL_Time_successfulSearch(2^10)	4152433,5	3546129,901048818	1,207721929803331
1	SPL_Time_insert(2^10)	4127410,5	3251103,7387343547	1,113956317163025
1	VEB_Time_insert(2^10)	785073,0	150980,02570538924	0,27197216055067486
1	ABB_Time_successfulSearch(2^11)	1549972,0	97750,44143122833	0,08918870792504638
1	AVL_Time_successfulSearch(2^11)	1774449,5	113921,26641018348	0,0907937926664016
1	SPL_Time_insert(2^11)	1795951,5	108257,34109287924	0,08524673411280873
1	VEB_Time_insert(2^11)	553070,0	78299,34809434878	0,20021335454824885
1	ABB_Time_successfulSearch(2^12)	1344529,0	198477,80241125202	0,20876455621262163
1	AVL_Time_successfulSearch(2^12)	1475099,0	471303,6402235824	0,4518503503832624
1	SPL_Time_insert(2^12)	1618135,5	366482,8380872698	0,32029765121647724
1	VEB_Time_insert(2^12)	268324,5	379308,3408844314	1,99915773624846
1	ABB_Time_successfulSearch(2^13)	1261745,5	444629,45111688226	0,49835802861987616
1	AVL_Time_successfulSearch(2^13)	1545255,0	634675,0051624847	0,5808529983724369
1	SPL_Time_insert(2^13)	1570966,5	630162,9567917334	0,5672845347115931
1	VEB_Time_insert(2^13)	285879,5	404243,7544161938	1,9997481456347868
1	ABB_Time_successfulSearch(2^14)	919838,0	46471,05765957991	0,071447363557496
1	AVL_Time_successfulSearch(2^14)	1193998,5	263071,29976586194	0,31159084370709006
1	SPL_Time_insert(2^14)	1115268,5	41953,35243457905	0,053198848528403696
1	VEB_Time_insert(2^14)	58,0	16,97056274847714	0,4137931034482758
1	ABB_Time_successfulSearch(2^15)	910588,5	31210,98621479302	0,048473047924501564
1	AVL_Time_successfulSearch(2^15)	1066656,0	3282,3896782679535	0,004351918519185191
1	SPL_Time_insert(2^15)	1222920,5	10440,431624219374	0,012073556702990913
1	VEB_Time_insert(2^15)	36,0	1,4142135623730951	0,05555555555555555
TIME unfavorable search
1	ABB_Time_unfavorableSearch(2^10)	4971212,5	5715226,621386111	1,6258711531643437
1	AVL_Time_unfavorableSearch(2^10)	2380885,0	1929738,2464785217	1,1462384785489428
1	SPL_Time_unfavorableSearch(2^10)	1058790,0	272820,18095808086	0,3644027616430075
1	VEB_Time_unfavorableSearch(2^10)	469372,5	170745,78155989683	0,5144549371767626
1	ABB_Time_unfavorableSearch(2^11)	1029811,5	110447,95790099517	0,1516753308736599
1	AVL_Time_unfavorableSearch(2^11)	1095995,5	13321,184650773368	0,017188939188162722
1	SPL_Time_unfavorableSearch(2^11)	959479,5	10757,215462190947	0,01585547163852901
1	VEB_Time_unfavorableSearch(2^11)	574731,5	63023,7203003758	0,15507937184580975
1	ABB_Time_unfavorableSearch(2^12)	823805,5	292181,4717337497	0,5015832013745962
1	AVL_Time_unfavorableSearch(2^12)	906264,0	383547,44603764475	0,5985209607796403
1	SPL_Time_unfavorableSearch(2^12)	819706,0	395091,67134729633	0,6816395146552544
1	VEB_Time_unfavorableSearch(2^12)	239120,5	338072,7018327567	1,9994396130821073
1	ABB_Time_unfavorableSearch(2^13)	933779,0	359685,4205997235	0,5447455982625439
1	AVL_Time_unfavorableSearch(2^13)	1012279,0	458831,6908170141	0,6410149770962352
1	SPL_Time_unfavorableSearch(2^13)	839518,5	492731,09701387835	0,8300317384310172
1	VEB_Time_unfavorableSearch(2^13)	307511,5	434838,85062457336	1,999778870058518
1	ABB_Time_unfavorableSearch(2^14)	714851,5	126527,56610517725	0,25031352665553613
1	AVL_Time_unfavorableSearch(2^14)	808208,0	77781,74593052022	0,13610357729693343
1	SPL_Time_unfavorableSearch(2^14)	620151,0	40003,85903884774	0,09122616911042633
1	VEB_Time_unfavorableSearch(2^14)	44,5	13,435028842544403	0,42696629213483145
1	ABB_Time_unfavorableSearch(2^15)	774196,5	112949,70169283317	0,20632358839131923
1	AVL_Time_unfavorableSearch(2^15)	847313,5	16169,410765392782	0,026987649789599714
1	SPL_Time_unfavorableSearch(2^15)	692622,5	42729,75568032188	0,08724666033806294
1	VEB_Time_unfavorableSearch(2^15)	32,5	3,5355339059327378	0,15384615384615385
Test 2
Occupation In
